code,secName,orgId,announcementId,announcementTitle,pdf_url000001,平安银行,gssz0000001,1222806505,2024年年度报告,http://static.cninfo.com.cn/finalpage/2025-03-15/1222806505.PDF
000010,美丽生态,gssz0000010,1219872059,2023年年度报告,http://static.cninfo.com.cn/finalpage/2024-04-27/1219872059.PDF
000010,美丽生态,gssz0000010,1216661892,2022年年度报告,http://static.cninfo.com.cn/finalpage/2023-04-28/1216661892.PDF
000010,美丽生态,gssz0000010,1213158839,2021年年度报告,http://static.cninfo.com.cn/finalpage/2022-04-28/1213158839.PDF
000010,美丽生态,gssz0000010,1209739120,2019年年度报告（更新后）,http://static.cninfo.com.cn/finalpage/2021-04-21/1209739120.PDF
000010,美丽生态,gssz0000010,1209739119,2018年年度报告（更新后）,http://static.cninfo.com.cn/finalpage/2021-04-21/1209739119.PDF
000010,美丽生态,gssz0000010,1209739116,2020年年度报告,http://static.cninfo.com.cn/finalpage/2021-04-21/1209739116.PDF
000010,*ST美丽,gssz0000010,1207872099,2017年年度报告（更新后）,http://static.cninfo.com.cn/finalpage/2020-05-29/1207872099.PDF
000010,*ST美丽,gssz0000010,1207872097,2016年年度报告（更新后）,http://static.cninfo.com.cn/finalpage/2020-05-29/1207872097.PDF
000010,*ST美丽,gssz0000010,1207872095,2015年年度报告（更新后）,http://static.cninfo.com.cn/finalpage/2020-05-29/1207872095.PDF
000010,*ST美丽,gssz0000010,1207684619,2019年年度报告（已取消）,http://static.cninfo.com.cn/finalpage/2020-04-30/1207684619.PDF
000010,*ST美丽,gssz0000010,1206313486,2018年年度报告（已取消）,http://static.cninfo.com.cn/finalpage/2019-05-30/1206313486.PDF
000010,美丽生态,gssz0000010,1206089728,2018年年度报告（已取消）,http://static.cninfo.com.cn/finalpage/2019-04-25/1206089728.PDF
000010,美丽生态,gssz0000010,1205229441,2017年年度报告（已取消）,http://static.cninfo.com.cn/finalpage/2018-07-26/1205229441.PDF
